i,feasible,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure
471,1,5.498277903846538,36.70189634336803,14.808489269529355,2.12460223106607,0.7111111111111111,22.018330736289474
472,1,5.132650164319362,35.660301852778716,15.187488625933295,1.4839970891929306,0.8333333333333335,24.067382779443378
473,1,5.084126796181909,35.551376561775314,15.311301615404812,1.3503318510626368,0.8777777777777779,24.115647958533184
474,1,4.854875066475427,34.696458493039565,15.11545431663395,1.221849953257223,0.8000000000000002,24.58045121377285
475,1,5.160202276638963,35.64300432887294,15.204683354942798,1.4482495766994858,0.888888888888889,24.415294354999173
476,1,5.214837685872636,35.751167808440755,15.125276108747114,1.5409459377229153,0.8777777777777778,23.002489814772886
477,1,4.988331285113596,35.166650024335645,15.12625440571611,1.371380404301142,0.8000000000000002,24.355072139799315
478,1,5.038592811721291,35.18610692014587,14.910259083024085,1.540381436551083,0.7444444444444446,22.985300645728284
479,1,5.095846788958346,35.525656037926794,15.362924596133533,1.2888245041087993,0.9333333333333333,24.164896411121475
480,1,5.080108823868624,35.58606998552259,15.30732949553261,1.3719518129672716,0.8555555555555557,24.374450187805085
481,1,4.96115046246749,35.17269121143851,15.30202646269714,1.237694243496226,0.8555555555555556,23.997076896630613
482,1,5.270549882541891,36.11222207079776,15.112342446334242,1.6958457260430941,0.8000000000000002,24.079655326017452
483,1,5.146231771949144,35.77143542365471,15.317271056128643,1.419705177873213,0.8777777777777779,23.436058793675357
484,1,4.909180412794088,34.77030644425271,15.132468035728815,1.216604939079843,0.8555555555555556,24.124052243927387
485,1,5.134615840121642,35.688119203848984,15.243883568620424,1.4482655036841952,0.8555555555555557,24.079655326017452
486,1,5.111640387717617,35.449216090479986,15.021710919229346,1.5352647506737649,0.8,24.164896411121475
487,1,5.252148075469413,35.84615847793334,14.99959642056363,1.6749144715279527,0.8222222222222223,22.98796330144547
488,1,5.340191680623429,36.240049019180915,15.110315290162985,1.7249913314701677,0.8444444444444446,23.664100523366077
489,1,5.8479557626582155,37.938359342341805,15.002095602040205,2.378056046087132,0.8,19.54726422147863
490,1,5.762736019602818,37.55815103892134,14.975384742434398,2.2617197772767725,0.8222222222222223,21.16210834799299
491,1,5.265197950446749,36.19293826710954,15.247715538173315,1.6213912858098587,0.8333333333333335,23.997076896630613
492,1,4.95288721728131,35.0883550728484,15.259716408272816,1.2377889002490712,0.8555555555555556,24.162233755404287
493,1,4.862091500440657,34.75679754360298,15.203088870950621,1.1724288227894675,0.8333333333333335,24.584003964488698
494,1,5.026929701359089,35.27475279692208,15.169073167335512,1.3677577096392401,0.8333333333333335,24.24747484050831
495,1,4.782851918001141,34.60513937912983,15.272590816719722,1.0792451744893878,0.8222222222222224,24.74827072826371
496,1,5.100941742441873,35.59353607971266,15.137852224017028,1.5096475809299066,0.788888888888889,23.851613596326732
497,1,5.400730833059107,36.55656843890398,15.152572338629206,1.8097338464744481,0.8222222222222223,23.664100523366077
498,1,5.220024196532273,35.83954685769487,15.01663082373854,1.6724654404429655,0.788888888888889,23.277432851798736
499,1,5.005487471183848,35.10971010161193,15.07961060337139,1.3760888908823097,0.8222222222222223,23.997076896630613
500,1,5.2337930009761555,35.99260330824409,15.116819956630438,1.6529877983277392,0.8000000000000002,23.997076896630613
501,1,5.19809597322158,35.84349077971001,15.177292016168543,1.5481541009761597,0.8444444444444446,24.124052243927387
502,1,4.932570706681965,34.82298954106193,15.071464149797466,1.2822426360445542,0.8333333333333334,23.997076896630613
503,1,4.987230567201207,35.21598880919079,15.287740405918495,1.2579471102290454,0.8666666666666667,24.24747484050831
504,1,5.0695137096151095,35.4886412578674,15.200429909860505,1.421853071974722,0.8222222222222223,24.374450187805085
505,1,4.976748319506031,35.201168064120004,15.323805545469622,1.2252597318009941,0.8777777777777779,24.87613617055915
506,1,5.058843122527556,35.37721260974327,15.164132420254552,1.4052048119669422,0.8333333333333335,24.24747484050831
507,1,5.008463942030333,35.25915473788195,15.225115739946526,1.3214929378481532,0.8444444444444447,24.164896411121475
508,1,4.948642420314265,34.966292025120694,15.09764320509016,1.3199648346097548,0.8111111111111112,23.914498467243774
509,1,5.134574589067867,35.59608906812144,15.154352863435276,1.4809796322688142,0.8444444444444444,23.483433877766497
510,1,5.549359544701115,36.915950842343335,15.141941061658597,1.918096980416119,0.8777777777777779,21.951168180638973
511,1,5.067938074888962,35.55417952571006,15.253907867172677,1.408047189714162,0.8222222222222224,24.24747484050831
512,1,4.975582799009038,34.944201725295294,15.092558485579392,1.3011763995269845,0.8555555555555556,24.124052243927387
513,1,5.22560867617628,35.917804504712734,15.121980513573039,1.617207085114811,0.8222222222222223,22.56974584307691
514,1,4.942710804820262,35.00250233010664,15.221190600202814,1.2348551913818178,0.8555555555555556,24.33005326989515
515,1,4.77723389350874,34.485080951959816,15.176289619912039,1.107130200341543,0.8111111111111112,24.415294354999173
516,1,5.09351313367601,35.648344578723055,15.340002895337854,1.3672240404602272,0.8666666666666667,24.415294354999173
517,1,4.9565237286830035,34.97637443625338,15.105186688968436,1.3145929453647625,0.8222222222222223,23.997076896630613
518,1,5.152303777595412,35.640961086166456,15.081799505557926,1.555416987979832,0.8111111111111112,24.079655326017452
519,1,4.789386878447951,34.57423648923115,15.252696961049459,1.0785030779329645,0.8333333333333334,24.269831054695292
520,1,5.048280563884417,35.35941957221995,15.19816314691218,1.3728829446503832,0.8444444444444446,24.228986887501208
521,1,5.851239302976361,37.697913333699844,14.792087205221643,2.441616678122556,0.7888888888888891,21.618191807374437
522,1,5.153267434425071,35.62743765022861,15.109602145388457,1.5249666753727857,0.8333333333333334,22.446638756960002
523,1,5.764838493844864,37.720140274294536,15.092118198844165,2.2378938847946603,0.8222222222222223,20.82913197472845
524,1,5.291433118968117,36.030275316573125,14.996759921091778,1.7455851581298574,0.8000000000000002,23.746678952752916
525,1,5.098017414106631,35.57141625569658,15.148946101434813,1.4911746842756541,0.8000000000000002,24.189915281025637
526,1,5.8533028209261095,37.759115467201866,14.792439700699402,2.469189799712133,0.7666666666666667,21.289083695289765
527,1,5.109793638036854,35.62028400764323,15.11498023315058,1.5375152545214283,0.7777777777777779,23.93951733714794
528,1,5.024319217453284,35.25544565826746,15.201720684218394,1.3321495780917065,0.8555555555555556,23.997076896630613
529,1,4.882600063407434,34.79549681205629,15.260409657695527,1.1322999062958192,0.8777777777777779,24.33005326989515
530,1,5.265857133087787,36.009002509479664,15.107319828430859,1.6536765064282042,0.8333333333333335,23.233035933888797
531,1,4.81969069318266,34.52712818892661,15.078396156639064,1.1901119585494961,0.8000000000000002,23.914498467243774
532,1,5.023350327083801,35.25427802009764,15.223576948568999,1.3134858187643241,0.8666666666666667,23.91183581152659
533,1,4.990400953801594,35.244888127949736,15.240642651123562,1.3100898307897597,0.8333333333333334,24.327864390933982
534,1,5.098206946513251,35.47610551227897,14.995623880607159,1.5764340651696989,0.7555555555555556,24.019433110817594
535,1,5.070664112194337,35.46128355186241,15.176837518835205,1.4284620973232591,0.8222222222222223,23.936854681430756
536,1,5.0812541250666445,35.39324285837639,15.037530449364608,1.5097643569194266,0.7888888888888889,23.997076896630613
537,1,4.964190249376426,35.0604756588086,15.108374411219136,1.3479089454567763,0.7999999999999999,23.150457504501958
538,1,5.521515941788223,36.82667187878307,15.207061361539841,1.833812681530758,0.9111111111111111,21.41961179330239
539,1,5.0230892171832915,35.22689756120351,15.102397589709339,1.4036637568912398,0.8111111111111111,24.415294354999173
540,1,4.8978533111190385,34.82086048771588,14.99735340070495,1.3605697472871792,0.7444444444444446,24.104674195921618
541,1,5.892528396534564,38.04109058271599,15.065958015669741,2.351206331940317,0.8555555555555556,20.33366139840743
542,1,6.001160036316421,38.48395214766613,15.099850718659528,2.4799354219675434,0.8444444444444446,19.464685792091792
543,1,5.077673014955768,35.52030115206148,15.203286862616187,1.4305017348689602,0.8222222222222223,23.610409225063272
544,1,4.812787435622841,34.59172988769801,15.185372749120402,1.13292072241166,0.8222222222222223,23.93951733714794
545,1,5.2697174130531925,35.97054345767409,15.0076531102553,1.7184124123878306,0.7999999999999999,23.070541730832307
546,1,5.1205381119478615,35.57883059268885,15.116770225958991,1.511393009886586,0.8111111111111112,24.079655326017452
547,1,5.037169405732805,35.29073130401665,15.174987985674306,1.3654369627411997,0.8444444444444444,24.164896411121475
548,1,4.81373359449173,34.513560712697675,15.103750654962669,1.1649827638870767,0.8111111111111112,24.24747484050831
549,1,4.894550590944731,34.92711080104674,15.187184580867097,1.2509138797708492,0.8,24.495210128668827
550,1,4.953657798943501,35.20274139780336,15.364226349549861,1.2025406773456566,0.8666666666666667,24.830849157650547
551,1,5.126052878891456,35.62120349254481,15.255963691359222,1.4104994440161949,0.8777777777777779,23.737384572360046
552,1,4.874715256060944,34.77279737998471,15.0409502062453,1.3117804706461849,0.7555555555555558,23.914498467243774
553,1,4.968024440605749,35.056936753385706,15.05534773288187,1.3894878366147296,0.7777777777777779,24.162233755404287
554,1,4.989440004677664,35.182463835416506,15.196046423707696,1.3190125515559263,0.8333333333333334,24.624848131682786
555,1,5.0786267864255175,35.39979658244266,15.008757495162406,1.5385383084837272,0.7666666666666667,23.914498467243774
556,1,5.095639337588262,35.488004021691296,15.09217396912925,1.5012186944775985,0.8000000000000002,22.820143786954606
557,1,5.307445121780876,36.20734608187855,15.10927925650717,1.7258921525843647,0.8111111111111112,22.567083187359724
558,1,4.96916219118954,35.16745790527836,15.25720290234168,1.2695358853835188,0.8444444444444446,24.24747484050831
559,1,5.292867864069157,36.20888456644601,15.18846901470567,1.6662044012337787,0.8333333333333334,22.449301412677187
560,1,4.90780335317525,34.88951914438251,15.306872443902558,1.1252580855257979,0.9,24.52733450000469
561,1,5.084867225998279,35.47127574317075,15.16802954908651,1.4339611038881315,0.8333333333333335,24.24747484050831
562,1,5.320135192290391,36.16605396747094,14.984732872784507,1.8062701480413825,0.7777777777777779,22.567083187359724
563,1,5.1821304959991075,35.72400918843238,15.047354977501568,1.6097664111430832,0.8,23.699203060883143
564,1,5.033015795947312,35.447955629254494,15.223278157637301,1.400466437993299,0.7999999999999999,23.914498467243774
565,1,4.790648866752258,34.53432064796169,15.178865409780427,1.121826239096577,0.8111111111111113,23.746678952752916
566,1,4.961403309272819,35.05556982698984,15.172576928648285,1.2923608787866452,0.8333333333333334,24.49787278438601
567,1,5.036784676341138,35.31971487592499,15.076387557896386,1.4630539941181455,0.7777777777777779,23.936854681430756
568,1,4.970741021126585,35.110793846773106,15.14968505072613,1.3334375447365778,0.8111111111111113,23.607746569346087
569,1,4.965167243222825,35.08370804777513,15.265064160887546,1.2252673160740877,0.8777777777777779,24.289209102701065
570,1,5.061332143049531,35.213556269187066,14.973591994496022,1.4887907600650083,0.8000000000000002,23.82925738213975
571,1,5.28631352635353,36.18346866240968,15.20642747933676,1.6420564197639058,0.8444444444444444,24.164896411121475
572,1,5.2246401424730164,36.02140053761967,15.18235129980648,1.6151956089651984,0.8111111111111112,24.272493710412476
573,1,5.000930487731888,35.20715100655146,15.144583047823623,1.3689579332643675,0.8111111111111111,23.82925738213975
574,1,4.986447978167898,35.24880652421935,15.172814820562046,1.371429331402121,0.788888888888889,24.412631699281988
575,1,5.497879338105829,36.76477724530917,15.12006593897374,1.889696603935379,0.8555555555555555,21.8694798462508
576,1,5.040110794871764,35.40599701978242,15.21384625528737,1.3853607623284854,0.8222222222222223,24.415294354999173
577,1,4.9637072546206955,35.09401959773291,15.195635800497167,1.289804887801747,0.8333333333333335,24.415294354999173
578,1,5.050639522436445,35.36529737130142,15.277483652651984,1.30714705903619,0.888888888888889,24.495210128668827
579,1,4.816415619114423,34.56722794837439,15.258757129887803,1.057311970273667,0.8777777777777779,24.58045121377285
580,1,5.159036589609441,35.64709361251952,15.089322801474816,1.5487419291158881,0.8222222222222223,22.985300645728284
581,1,5.0523335529582605,35.32033905957871,15.239219171118744,1.3176706094841109,0.888888888888889,24.327390614177965
582,1,5.19880971666233,35.82030920600378,15.198455597324562,1.5189104482293296,0.8666666666666667,23.40085544837966
583,1,5.425222589699064,36.55818172063826,15.07046297064957,1.8687148894093368,0.8111111111111111,22.902722216341445
584,1,5.454867968570773,36.54982507048164,14.967561249189146,1.9382341907011176,0.8000000000000002,22.1580593016054
585,1,4.984014518248888,35.03122267366599,14.93404804553427,1.4728940460509985,0.7444444444444446,24.164896411121475
586,1,5.162735434526137,35.61342706322157,15.034167923119924,1.5779933686235372,0.8111111111111112,22.11632503941265
587,1,5.373363835683577,36.45335635434081,15.246440877829768,1.6942322736344981,0.8777777777777779,21.951168180638973
588,1,4.921065183636416,34.847817776928586,15.0793392255167,1.2926760715946917,0.8111111111111112,23.88357280668153
589,1,5.118918431495058,35.48611780633113,15.010549307493564,1.5587101008183708,0.788888888888889,23.914498467243774
590,1,5.023694260150955,35.30151771009202,15.136865795631014,1.4092620396099993,0.8000000000000002,22.98796330144547
591,1,5.1432716534785206,35.65243913775332,15.093478032262054,1.5551610244097394,0.8,24.24747484050831
592,1,5.235814539373035,35.85341489502064,15.128103770331162,1.5768468958972173,0.8666666666666667,22.510887499631725
593,1,5.266271293399547,35.933455047058416,15.029044949750853,1.684380975111496,0.8222222222222223,23.854276252043917
594,1,4.946834108724686,34.974455683409815,15.128697930764046,1.2982791998865004,0.8222222222222223,23.914498467243774
595,1,4.611978678086273,33.78690419659552,15.095723494197038,0.9244116619930737,0.8222222222222223,24.624848131682786
596,1,4.788963869835244,34.36730378197232,15.158471041615737,1.06123167735806,0.8666666666666666,24.415294354999173
597,1,5.833038159462156,37.70226254066598,14.781525125893916,2.4612189111075318,0.7555555555555556,21.951168180638973
598,1,5.519674967189624,36.742729293503594,15.006818141793813,1.9652532255275432,0.8333333333333334,21.454240554063443
599,1,5.116528213081737,35.53322128772364,15.0319834718205,1.5638255221016217,0.7777777777777779,24.189915281025637
600,1,5.639733523789275,37.06244756069492,14.796974366935137,2.237647757089697,0.7555555555555556,21.254454934528713
601,1,5.043286995381693,35.09940417938364,14.954235940343445,1.4599403958618795,0.8111111111111112,23.534936297108132
602,1,5.1693323163076474,35.720782504284344,15.098127959165321,1.5711384916141968,0.8111111111111112,24.495210128668827
603,1,4.9670184626373,35.15715843600898,15.315681560948516,1.2160058454447225,0.8777777777777778,24.415294354999173
604,1,5.1073634093620655,35.61783058101012,15.301559825224073,1.3789777175947313,0.8777777777777778,23.997076896630613
605,1,5.126262635896908,35.464913965564875,14.975643557083512,1.5749126541696532,0.7888888888888891,23.31827701899282
606,1,5.247896678293162,36.036041950050745,15.09300639085499,1.6870467598172898,0.788888888888889,23.997076896630613
607,1,5.223912650253078,35.950090530712004,15.089971211939675,1.6604197393145863,0.7888888888888891,23.23569858960598
608,1,4.949168254399472,35.11324863056536,15.267825572220696,1.2443843472265084,0.8444444444444446,24.33005326989515
609,1,5.200123045613134,35.90834570979244,15.261457215895696,1.506254870444794,0.8666666666666668,23.914498467243774
610,1,5.052970294109514,35.4062209901015,15.241615532973187,1.3558114561998584,0.8555555555555556,23.997076896630613
611,1,4.730204447577654,34.23145807485492,15.045456854008306,1.120922196353511,0.7777777777777779,24.49787278438601
612,1,4.9856428562365975,35.246198295183156,15.294368493095536,1.2673019178121772,0.8555555555555555,24.164896411121475
613,1,5.196813564365539,35.66574551324259,15.026324241913285,1.593254565360896,0.8333333333333334,22.53276993706269
614,1,5.153484943870197,35.70816069761506,15.149670468510097,1.5288658461242137,0.8222222222222224,23.40085544837966
615,1,4.904628197466915,34.99105051190242,15.290405658160674,1.188598250378877,0.8444444444444446,24.74827072826371
616,1,4.959846335932685,35.08830482890865,15.241753535898818,1.2497474005184865,0.8555555555555556,24.164896411121475
617,1,4.974453269605343,35.19273745799273,15.343600989260661,1.205548863527506,0.8888888888888888,24.412631699281988
618,1,4.983487112308426,35.106699715923604,15.25545476788709,1.2356337637535129,0.888888888888889,24.164896411121475
619,1,5.213307561002843,35.879997401081816,15.226362031544419,1.5164985200717325,0.8777777777777778,22.98796330144547
620,1,4.927884106727557,34.99145628713624,15.412980046022057,1.0736839168825612,0.9444444444444445,24.66569229887687
621,1,4.90295442180129,34.89756511412256,15.244464796476253,1.1843599885381662,0.8555555555555556,24.66569229887687
622,1,5.123741141706155,35.566593698785894,15.058810496751573,1.553361272131285,0.788888888888889,23.914498467243774
623,1,5.111516824100217,35.5578436353495,15.184904831387453,1.447863176043384,0.8444444444444444,24.412631699281988
624,1,5.645226700173094,37.23432520444539,15.054118346099612,2.097585059637609,0.8333333333333334,23.081515493443874
625,1,4.925023523805453,34.96470288349918,15.218004710656091,1.2280830059141843,0.8444444444444444,24.124052243927387
626,1,4.958869019286312,35.09903892534214,15.191641658621675,1.2978444619588554,0.8222222222222223,24.289209102701065
627,1,5.080674263707323,35.490826186283265,15.213812821695274,1.4062520328160928,0.8444444444444446,24.457028617191924
628,1,5.299512220299174,36.22625954190859,15.123733167388158,1.7262644023774267,0.8,22.98796330144547
629,1,5.197042243498303,35.68193448047007,15.037942604373447,1.5909053127966146,0.8333333333333334,23.52129987877938
630,1,5.337130136482173,36.26380950234316,15.237323328716917,1.6297209483031092,0.9,24.079655326017452
631,1,5.181206057551085,35.78137078220006,15.133472153071681,1.5640680846114907,0.8222222222222223,23.070541730832307
632,1,4.937257344873099,34.862170231507164,15.088936942514419,1.283654337714996,0.8333333333333334,24.02209576653478
633,1,5.325602061418525,36.20837045379588,15.144248276564083,1.6881061150373857,0.8555555555555556,23.566012307153336
634,1,5.038021810769541,35.41900225399104,15.208792534250579,1.3967686914595914,0.8111111111111111,24.327390614177965
635,1,5.081804332298462,35.418816519676525,15.217326051010389,1.3687955466259902,0.8777777777777779,23.997076896630613
636,1,5.0252644023865685,35.19041445220292,15.21097227690142,1.2931936698370647,0.888888888888889,23.914498467243774
637,1,7.004312205586985,41.59056687086525,14.716849343490415,3.7967338390725867,0.7666666666666667,18.778537844050415
638,1,5.054531921117668,35.279925496262464,15.142359320167486,1.3798837667906447,0.8555555555555556,23.91183581152659
639,1,5.179508175122995,35.773457750314535,15.233084136641798,1.4765038997510538,0.8777777777777779,23.997076896630613
640,1,5.020500780230557,35.28201536364544,15.191108874219223,1.3554880939578875,0.8333333333333334,24.415294354999173
641,1,4.885698511342408,34.82307751930394,15.1315384755579,1.2533335227293823,0.8000000000000002,24.079655326017452
642,1,5.371816092842853,36.25747633851859,14.85982977971624,1.9311241115472213,0.7444444444444444,21.498637471973378
643,1,4.93952023615382,35.112153976335925,15.312092178776734,1.2108046877423015,0.8555555555555556,24.49787278438601
644,1,4.8446743537878305,34.649621696068344,15.06592908989298,1.2466619128348677,0.7777777777777778,24.327390614177965
645,1,4.9013366606866535,34.93826681709209,15.218599793514958,1.226281669279984,0.8222222222222223,24.415294354999173
646,1,5.0968126479592994,35.55147680336649,15.035808303829734,1.5784719170875259,0.7444444444444446,23.785334240985833
647,1,5.061232806939094,35.36884800905738,15.15166980305765,1.4107250232029156,0.8333333333333335,24.327390614177965
648,1,5.16656938114598,35.7678329209269,15.181205449640823,1.5240295627706402,0.8333333333333335,24.24747484050831
649,1,4.968689970981905,35.12774644387557,15.1070279442466,1.3786375925348642,0.7777777777777778,24.03573218486353
650,1,5.3056973530304266,36.085398256453175,15.021825621229727,1.7435453009608712,0.8111111111111112,24.02209576653478
651,1,5.0516170255238135,35.396200583653425,15.176821963488013,1.4067781448183914,0.8222222222222223,24.24747484050831
652,1,4.898631312378276,34.79697114084902,15.05829997759472,1.2971607655902289,0.788888888888889,24.58045121377285
653,1,4.917004637364609,35.01489853498374,15.2157864056803,1.2574048708373444,0.8111111111111112,24.24747484050831
654,1,5.314832616703642,36.14884480987412,15.005655449062896,1.7828816742864777,0.788888888888889,22.821033881953273
655,1,5.050010590184506,35.41256774675614,15.274265918239697,1.3324564145366928,0.8666666666666667,23.914498467243774
656,1,5.213180787404008,35.81295577246774,15.074929921971599,1.6136245687674398,0.8222222222222223,23.997076896630613
657,1,5.232984608056252,35.96830986403445,15.10058356742476,1.655714243061646,0.8000000000000002,23.494092129914044
658,1,5.081410793307402,35.40937569897385,15.190979701620426,1.3869165430221093,0.8666666666666667,24.374450187805085
659,1,5.643665812365089,37.15219376522583,14.915242709321234,2.1776064858981568,0.7888888888888891,22.48716741369007
660,1,5.020850096497424,35.34301999073692,15.195727802648513,1.3801510914429278,0.8111111111111112,24.24747484050831
661,1,4.9542550627972135,35.03086736886091,15.172362030531046,1.2842699914884943,0.8333333333333334,24.33005326989515
662,1,5.131415111129142,35.61655762574379,15.198166442941048,1.4548897281020452,0.8555555555555556,24.33005326989515
663,1,5.035324426528749,35.34403747031555,15.118730500426894,1.4392291935242902,0.7888888888888891,24.66569229887687
664,1,5.223551313347718,35.93649245563875,15.161612637690514,1.5933112823081284,0.8333333333333335,24.206630673314226
665,1,4.904530737135703,34.85556786397627,15.046807491704488,1.3317620713002085,0.7666666666666668,24.577788558055666
666,1,4.7899388940291345,34.416823731091334,15.071853794980463,1.157705380376803,0.8,24.707426561069624
667,1,6.331393925583257,39.40210024235254,14.799896205833916,3.011880388006014,0.7666666666666668,20.217007086607012
668,1,5.157055987680686,35.737047684979565,15.202736941700985,1.4957097857110508,0.8444444444444444,23.57578046430222
669,1,4.980156896677829,35.087480391232994,15.128093519823642,1.3363570431211627,0.8222222222222223,23.86435991965682
670,1,5.062210281086167,35.40888420691268,15.138859385850337,1.4400181080336318,0.8111111111111112,23.746678952752916
671,1,4.839221450413191,34.56423355301545,14.975104804514805,1.286156129476762,0.7555555555555556,24.3717875320879
672,1,5.116415295819734,35.41568627264022,15.00436967730108,1.531945268975651,0.8111111111111111,22.78316788094039
673,1,5.384910359262435,36.30419869613736,14.962538939752411,1.8597069388775134,0.8,22.48716741369007
674,1,4.94128757596093,34.87618738239846,15.10936687165782,1.271003064879462,0.8444444444444446,23.664100523366077
675,1,5.032530211322568,35.33001990072153,15.176080998427706,1.3852118938812992,0.8222222222222224,24.24747484050831
676,1,5.985072667628773,38.28331146816662,14.888788060700579,2.572282152625524,0.7888888888888891,20.666637771671965
677,1,5.456156734608736,36.67994916444385,15.0623625254109,1.9184080378740158,0.8,22.41200999619895
678,1,5.1252677508456195,35.53498141215747,15.13224642015219,1.4753480424695495,0.8444444444444446,24.164896411121475
679,1,4.8959739647939795,34.88276787665543,15.150081281008681,1.2608684382126902,0.8,24.330943364893812
680,1,6.107892991119464,38.82405659280772,15.020667163078247,2.657203718513372,0.8111111111111111,20.943669614470092
681,1,5.7150805033376235,37.56514745440274,15.062927162239893,2.2130977099743196,0.8,20.584059342285126
682,1,5.049715644358213,35.484704802128434,15.410385405380396,1.2509409600855095,0.9111111111111112,24.830849157650547
683,1,5.086690177759278,35.49881346887116,15.123375739423787,1.4840206633411976,0.8,23.997076896630613
684,1,5.247822895273658,35.96612664299197,14.999994189602676,1.7331571990399852,0.7666666666666668,22.366722983290348
685,1,5.674434166214922,37.43223058257093,15.08763654612751,2.148615459734935,0.8111111111111112,20.996951489219317
686,1,5.153891287815385,35.67455208454164,15.10303995360237,1.5524536887419296,0.8111111111111112,24.272493710412476
687,1,4.799114835995825,34.46347300379871,15.103636072140883,1.1483632494686113,0.8111111111111113,24.124052243927387
688,1,5.067802306525206,35.4909240136804,15.2875238074571,1.3497365773665109,0.8666666666666667,24.412631699281988
689,1,4.887428401816768,34.81619899677789,15.182619224624036,1.2058757380654952,0.8333333333333335,24.164896411121475
690,1,5.033507069831631,35.39205529680675,15.281066310406194,1.3247890401462699,0.8555555555555557,24.409969043564804
691,1,5.201449424729414,35.70966616650456,15.047502022122222,1.5937762629755943,0.8333333333333334,23.91183581152659
692,1,5.329399786458656,36.25375494532276,15.0877242866798,1.755731753617352,0.8111111111111112,21.783348666148115
693,1,5.544273814192409,36.9042505704547,15.085494687955872,1.9629389166995046,0.8444444444444444,21.958589192534692
694,1,4.88762679227653,34.964473872878315,15.334397951648631,1.1467074713418337,0.8555555555555556,24.875246075560483
695,1,4.835575027268749,34.63444989579484,15.179131865050044,1.147617610787139,0.8333333333333335,24.58045121377285
696,1,4.976397264430926,35.1206522366208,15.24375524997419,1.255491690001916,0.8666666666666668,24.24747484050831
697,1,5.06085623014468,35.37725275318259,15.158977418352126,1.4086548610483334,0.8333333333333335,23.914498467243774
698,1,5.231062963095934,35.83720310592378,15.006671448784012,1.6746200694519202,0.8000000000000002,23.93951733714794
699,1,4.984711484552355,35.18796418732602,15.333820131439294,1.2067746414824765,0.9,24.415294354999173
700,1,5.132848999392146,35.65842810279822,15.16532245923272,1.5018536540368521,0.8222222222222222,23.91183581152659
701,1,5.1192266368952755,35.65144659063636,15.23562808860281,1.4452486563287674,0.8444444444444446,24.333606020611
702,1,5.033065836524997,35.4635059414077,15.214633963456901,1.41511637520167,0.788888888888889,24.164896411121475
703,1,5.870475858100369,37.89094335814372,14.88809395036711,2.4419555228402032,0.788888888888889,20.584059342285126
704,1,4.993241013368099,35.10060657483969,15.084048809007696,1.3737992819043952,0.8111111111111112,23.52129987877938
705,1,4.974747705236502,35.135644411064305,15.117621315995791,1.3705042967279444,0.788888888888889,24.164896411121475
706,1,4.687920817240949,34.239697110568365,15.282028450216643,0.9437319218968779,0.8444444444444446,24.66569229887687
707,1,5.9755149224820885,38.12808203952732,14.735631514974955,2.6337544846739536,0.7555555555555554,21.2852154341099
708,1,5.871626349071883,38.01511457496943,15.059727005166836,2.3541090771008073,0.8333333333333334,20.584059342285126
709,1,5.060635914397201,35.46978101283858,15.31028078163347,1.3238138905979544,0.8777777777777778,24.415294354999173
710,1,5.838111443945734,37.8332997249979,14.887508034604911,2.430538996373805,0.7666666666666667,20.175925551529467
711,1,5.009852064708411,35.13617869910438,15.088327277439522,1.3791006406677024,0.8222222222222223,23.914498467243774
712,1,5.203800262983741,35.95590965358963,15.26761036563681,1.5217111222534863,0.8555555555555556,24.187252625308453
713,1,4.970817943380771,35.048845432141995,15.102774359243503,1.3440618675146259,0.8111111111111112,24.124052243927387
714,1,5.098735331669381,35.63203924017986,15.3547388662029,1.3445575396283909,0.888888888888889,24.49787278438601
715,1,5.051714335139409,35.35196138731108,15.12297139284616,1.4316358301692158,0.8111111111111112,24.079655326017452
716,1,5.082793695170627,35.35063307634993,15.163363576642322,1.3820427150958356,0.8777777777777778,23.816410251031034
717,1,4.890413043543703,34.84699374924626,15.279116895818136,1.1369940599440695,0.8777777777777779,24.58045121377285
718,1,5.183568145561857,35.65494962948805,15.011818290644378,1.606733979029394,0.8111111111111113,23.065216419397938
719,1,5.036135872593663,35.10763668014135,14.81693441194385,1.583848544677142,0.7222222222222222,23.233035933888797
720,1,5.016817907391108,35.141220961094774,15.155151536144084,1.321417074046647,0.8666666666666668,23.151347599500625
721,1,4.959608197757206,35.04947084026899,15.051155094627921,1.3934979947821595,0.7666666666666668,24.038811158823364
722,1,4.9541314679533555,35.02730216479715,15.109268705093973,1.336254918203068,0.8,24.536944390861578
723,1,4.89103072380081,34.68299066809703,15.093135122627308,1.2174253261326555,0.8444444444444446,24.66569229887687
724,1,4.897942540737225,34.82763604890428,15.123679343663502,1.256388750155388,0.8111111111111112,24.49787278438601
725,1,5.084373598179816,35.44134935197906,15.086011533112876,1.4897754285844391,0.8,23.997076896630613
726,1,4.954955814731729,35.111860046107005,15.29235337240458,1.2201622115437243,0.8666666666666668,24.49787278438601
727,1,5.329038093542263,36.16402664953811,15.000754676926599,1.787505765228304,0.8,22.703252107270735
728,1,5.234162740408402,35.98725065038121,15.09159029163614,1.6717270594066815,0.788888888888889,23.40085544837966
729,1,4.98562634881168,35.03132490372872,14.990696764691211,1.424051198856173,0.777777777777778,24.3717875320879
730,1,5.034423746128316,35.39088362148956,15.19685725107539,1.3953526694092233,0.8111111111111112,24.164896411121475
731,1,4.900638295964419,34.82785333131505,15.096658477048297,1.278178792406152,0.8000000000000002,24.079655326017452
