ep,feasible,reward,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure,baseline,entropy,best_J_norm_so_far,elapsed_s
800,1,-4.546702673064818,4.546702673064818,32.76197372802224,13.964735069635227,1.4330567518061514,0.5333333333333333,23.664100523366077,-4.79276327838508,53.901920318603516,3.7101571237095827,0.09335049999999967
850,1,-5.13562022162688,5.13562022162688,34.65080591725392,13.872112449679495,2.124415894853865,0.5333333333333333,20.25228857448327,-4.794204434401109,54.89457321166992,3.7101571237095827,0.09010619999999392
900,1,-5.13562022162688,5.13562022162688,34.65080591725392,13.872112449679495,2.124415894853865,0.5333333333333333,20.25228857448327,-4.79488065579402,52.323856353759766,3.7101571237095827,0.10378029999999683
950,1,-4.641798174497105,4.641798174497105,33.098412715295424,13.912762784798185,1.590962381899685,0.49999999999999994,23.664100523366077,-4.736727844428562,51.30059051513672,3.7101571237095827,0.09137239999999736
1000,1,-4.528729801453649,4.528729801453649,32.67635390124781,13.926225558644573,1.4338935205788108,0.5222222222222221,23.664100523366077,-4.626700922076246,49.75907897949219,3.7101571237095827,0.095209600000004
1050,1,-4.399472026414776,4.399472026414776,32.28848120927759,13.986925405732771,1.2604323548262377,0.5333333333333333,23.664100523366077,-4.5739597369873035,53.24368667602539,3.7101571237095827,0.09058129999999665
1100,1,-4.672529474071542,4.672529474071542,33.09577720618937,13.831619161124516,1.6441796279801122,0.49999999999999994,23.664100523366077,-4.495051012039565,52.91835403442383,3.7101571237095827,0.09538839999999027
1150,1,-4.4472750234917395,4.4472750234917395,32.341841693584186,13.86355116200116,1.3678760861569172,0.5111111111111111,23.664100523366077,-4.524883765782669,53.71969223022461,3.7101571237095827,0.09355489999998667
1200,1,-5.096741329398952,5.096741329398952,34.81159337712477,14.214944291415142,1.9272349314314958,0.6000000000000001,23.664100523366077,-4.9347100370226125,46.30430221557617,3.7101571237095827,0.09167869999998857
1250,1,-4.74281224829589,4.74281224829589,33.46895543943143,14.053431764368101,1.5984750813428548,0.5666666666666667,23.664100523366077,-4.900380046743737,36.90475845336914,3.7101571237095827,0.09132929999999817
1300,1,-4.827610786899025,4.827610786899025,33.86712881644403,14.155497523493676,1.6594519972263,0.5777777777777777,23.664100523366077,-4.906413661189698,36.83528137207031,3.7101571237095827,0.0914496999999983
1350,1,-4.870475673105144,4.870475673105144,34.073993539853646,14.241557816329527,1.6636259690648634,0.6,23.746678952752916,-4.895652164142931,35.159584045410156,3.7101571237095827,0.09148039999999469
1400,1,-4.67108080107937,4.67108080107937,33.383388137153354,14.193912995821785,1.4725947892440034,0.5777777777777777,23.95623272943653,-4.908350020598467,35.39775848388672,3.7101571237095827,0.08282760000000167
1450,1,-4.656906514448387,4.656906514448387,33.35734278650742,14.210782840923224,1.4526664422943973,0.5777777777777777,23.664100523366077,-4.986318707425999,34.03062438964844,3.7101571237095827,0.09107670000000212
1500,1,-4.129191997798792,4.129191997798792,30.928399200773992,13.536076286874751,1.1298599867859411,0.46666666666666656,23.664100523366077,-4.44655313886829,39.531776428222656,3.7101571237095827,0.09460380000001578
1550,1,-4.687411402189568,4.687411402189568,32.97965125771965,13.806927039886432,1.6034138741304114,0.5555555555555555,23.664100523366077,-4.392332126451617,54.49060821533203,3.7101571237095827,0.09188969999999586
1600,1,-4.286317640326006,4.286317640326006,31.489595740905603,13.615255899225163,1.2530279808184257,0.4999999999999999,23.664100523366077,-4.490238408186257,50.50139617919922,3.7101571237095827,0.08626970000000256
1650,1,-4.706896500423826,4.706896500423826,33.0437310228182,13.805057913617317,1.6260198800093375,0.5555555555555555,23.664100523366077,-4.529941898701793,52.0944709777832,3.7101571237095827,0.09013699999999858
1700,1,-4.6908262861027055,4.6908262861027055,33.04319496864671,13.846046636036258,1.5985153803395447,0.5555555555555555,23.664100523366077,-4.537422456369227,52.094913482666016,3.7101571237095827,0.08870549999997479
1750,1,-4.508387370633413,4.508387370633413,32.30040568001678,13.695136759452696,1.4626366462963891,0.522222222222222,23.664100523366077,-4.667483135656689,53.80221939086914,3.7101571237095827,0.09250059999999394
1800,1,-4.526140383569833,4.526140383569833,32.36104763388905,13.695136759452698,1.4828506309204783,0.522222222222222,23.664100523366077,-4.731585543734382,53.827354431152344,3.7101571237095827,0.08666890000000649
1850,1,-4.526140383569833,4.526140383569833,32.36104763388905,13.695136759452698,1.4828506309204783,0.522222222222222,23.664100523366077,-4.7158351176284725,50.781368255615234,3.7101571237095827,0.10294260000000577
1900,1,-4.5745786176428656,4.5745786176428656,32.54825436211013,13.731777144174236,1.5171222468094414,0.5333333333333332,23.664100523366077,-4.830129505777978,53.83694076538086,3.7101571237095827,0.09173110000000406
1950,1,-4.616694919653162,4.616694919653162,32.71634496710265,13.77028665516489,1.5437757374428074,0.5444444444444443,23.664100523366077,-4.965862657667548,53.49589920043945,3.7101571237095827,0.08940090000001533
2000,1,-4.129191997798792,4.129191997798792,30.928399200773992,13.536076286874751,1.1298599867859411,0.46666666666666656,23.664100523366077,-4.253214748076565,48.60393142700195,3.7101571237095827,0.09553879999998571
2050,1,-5.462410789615072,5.462410789615072,35.96792109305841,14.225969285879746,2.2905126922848225,0.6444444444444445,23.664100523366077,-5.003429863738422,55.28803253173828,3.7101571237095827,0.09184129999999868
2100,1,-4.616694919653162,4.616694919653162,32.71634496710265,13.77028665516489,1.5437757374428074,0.5444444444444443,23.664100523366077,-4.976391763678491,53.79435729980469,3.7101571237095827,0.09551339999998731
2150,1,-5.601610640179872,5.601610640179872,36.538784566532705,14.338369651472652,2.398459532306913,0.6666666666666669,23.664100523366077,-5.1167908073707995,55.145484924316406,3.7101571237095827,0.09876760000000218
2200,1,-5.601610640179871,5.601610640179871,36.538784566532705,14.338369651472652,2.3984595323069127,0.6666666666666669,23.664100523366077,-5.403972668811948,50.47104263305664,3.7101571237095827,0.09379690000000096
2250,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-4.732454283443672,5.885100841522217,3.7101571237095827,0.0888223000000039
2300,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-4.678868638734783,10.64665699005127,3.7101571237095827,0.09460430000001452
